reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
d29d8de0-31fa-4db4-bc7a-fd2b00dcf832,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gofood udah bagus2 awal malah diubah, sekarang fitur cari menu malah dihilangin jadi susah cari, kebanyakan ads yg ga relevan di resto, banyak resto yg entah krna bayar ya jadi muncul berulang2 padahal udah discroll ke bawah kayak Spam, aneh bangeet",1,17,5.24.2,21/07/2025 5:46,"Hai Kak Ronny, mohon maaf ya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depan. Jika kamu memiliki pertaan atau kendala lain, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maura",21/07/2025 6:01,5.24.2
eb946919-017d-457c-a487-565dbad791c4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat membantu pada waktu itu sekarang, sering di cancel dan di ganti driver, dan itu menunggu bisa sampai 1.45 jam menit dan ajaib aplikasi ada minta di kasih tip",3,9,5.24.2,21/07/2025 6:08,"Hai Kak, mohon maaf atas ketidakmanan. Jika kamu yakin bahwa driver meminta pembayaran lebih di luar harga akhir, laporkan melalui halaman Bantuan (pada menu Profil Saya) di aplikasi Gojek > ketik ""Driver saya meminta pembayaran lebih"" pada kolom pencarian. Semoga informasi ini membantu ya. ^Maura",21/07/2025 6:33,5.24.2
e20d8658-2833-4bc2-9739-10d3acbce94e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi tolol! 1. ini gua top up di Indomaret kok ga masuk ya?? harus nunggu 2 hari kerja?? gila kali!! gua butuh duit kocak. biasa juga langsung masuk. 2. Mau topup aja harus verifikasi mulu. Padahal udah aktifin bca oneklik. Nyusahin gua aja.,1,11,5.24.2,21/07/2025 8:58,"Hai Kak Faris, mohon maaf telah membuat Kakak khawatir atas transaksi yang sedang Kakak lakukan ya. Dapat kami sampaikan saat ini sedang ada pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Mohon agar Kakak dapat menunggu dan melakukan pengecekan berkala atas transaksi ya Kak. Terima kasih. ^Miko",21/07/2025 9:54,5.24.2
babbc7b2-1467-40a8-9bd5-4609c5deb4d9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong di perbaiki masalah top up, saya top up di Alfamart di sana udah bener transaksi di gojek saya belum masuk gopay . saya harap di perbaiki secepat",3,2,5.24.2,21/07/2025 9:13,"Hai Kak Taufik, mohon maaf telah membuat Kakak khawatir atas transaksi yang sedang Kakak lakukan ya. Dapat kami sampaikan saat ini sedang ada pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Mohon agar Kakak dapat menunggu dan melakukan pengecekan berkala atas transaksi ya Kak. Terima kasih. ^Miko",21/07/2025 10:31,5.24.2
611ffca1-8ca5-4c07-90a5-f42a73ca1196,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gojek sekarang sangat berbeda dengan gojek tahun sebelum, makin tahun tidak upgrade namun kemunduran, sistem reward untuk pembeli (anak sultan) hilang, diskon makanan makin sedikit, biaya penanganan yang tidak jelas besara, dan sekarang ditambah transfer gopay tabungan proses sangat lama dan tidak instan, sangat disayangkan sekali ðŸ™ semoga kedepa bisa lebih baik.",1,24,5.24.2,21/07/2025 9:36,"Hai Kak Rio, mohon maaf telah membuat Kakak khawatir atas transaksi yang sedang Kakak lakukan ya. Dapat kami sampaikan saat ini sedang ada pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Mohon agar Kakak dapat menunggu dan melakukan pengecekan berkala atas transaksi ya Kak. Terima kasih. ^Miko",21/07/2025 10:53,5.24.2
d24c9a34-bab6-4da6-9ac0-f81bc640eff5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Top up tidak masuk dan suruh tunggu dua hari. Padahal butuh pembayaran saat itu juga. Dipercepat penanganan masalah ini karena berkaitan dengan uang orang lain.,1,3,5.24.2,21/07/2025 10:00,"Hai Kak Agni, mohon maaf telah membuat Kakak khawatir atas transaksi yang sedang Kakak lakukan ya. Dapat kami sampaikan saat ini sedang ada pemeliharaan sistem sehingga transaksi Kakak terhambat sementara. Mohon agar Kakak dapat menunggu dan melakukan pengecekan berkala atas transaksi ya Kak. Terima kasih. ^Miko",21/07/2025 11:02,5.24.2
afbda276-2d64-4435-bdb9-c0b16c3f6e7c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"seharus ditmbahkan fiture foto makanan untuk resto, makanan yg sudah ready diberikan ke driver,,, apakah sudah sesuai dengan pesanan konsumen,, disini konsumn tidak bisa tlp ke resto apabila ada kekurangan makanan/ tidak sesuai pesanan, harus ke pusat bantuan,,, pusat bantuan harus menyertakan foto makanan,,, foto tidak lengkap, susah diproses,,,seharus dengan ada fitur foto dari resto ,,, resto bisa adjust dari mana kesalahan,,, apa dari pihak resto/drive/konsumen,,, KECEWA!!",1,3,5.24.2,21/07/2025 10:38,"Hai Kak Yogi, mohon maaf atas ketidakmanan. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depan. Apabila ada pertaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",21/07/2025 11:26,5.24.2
a054eb50-2d1f-4988-b0c2-d80f0be3ee8a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sy suka memakai gojek , karena kalau pesen cepat datang. tingkatkan terus pelayanan. & sering2 memberi voucer discount. sy sering menggunakan gojek kemana pun. sukses untuk gojek",5,3,5.25.1,22/07/2025 3:21,,,5.25.1
6c75153b-a9c9-4ce8-a2fa-78b8b0fd4cc7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi mudah di operasikan,mempermudah perjalanan di saat ada keperluan mendadak,pelayanan juga memuaskan........ðŸ‘ðŸ‘ðŸ‘",5,59,5.24.2,22/07/2025 4:13,,,5.24.2
2e6602d4-ca12-4107-b0e6-299accb1fc07,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus dan suka ,cuma Tolong tertibkan aja driver yg suka bawa motor dengan nopol berbeda tanpa pemberitahuan dan juga ada yg bawa helm 1.walaupun ngk semua",5,2,5.24.2,22/07/2025 6:57,,,5.24.2
5d21c44f-01ad-49da-83f4-59a656de9aba,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pesan gojek instan via tokped maksud biar cepat,ini kok orderan saya di satukan sama kiriman barang yang lain,jadi driver kirim kirim dulu ke tempat lain.",1,4,5.24.2,22/07/2025 8:39,"Hai Kak Fyan, mohon maaf keterlambatan pengiriman pesanan mu. Agar dapat dibantu lebih lanjut, silakan laporkan melalui menu Bantuan (pada menu Profil Saya) di aplikasi Gojek dengan mengetik ""Saya menunggu pengiriman terlalu lama"" pada kolom pencarian. Semoga informasi ini membantu kamu. ^Maura",22/07/2025 14:37,5.24.2
bf0f3c8b-12f8-4426-a899-c2a9301df5d5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong untuk aplikasi agar lebih dioptimalkan, karena untuk membuka ke menu seperti gocar atau gofood cukup berat.",2,1,5.24.2,22/07/2025 13:18,"Hai Kak Lupi, mohon maaf atas ketidakmanan. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulir. Kami siap membantu. ^Maura",22/07/2025 16:15,5.24.2
f2ba6d84-7eef-4db6-8df4-d13ad477123b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu untuk mempermudah segala pembayaran dan pembelian dengan cepat good ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘,5,10,5.24.2,22/07/2025 15:54,,,5.24.2
d8299d07-0acf-4efb-8bea-126d170c9e29,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong di kasih fitur di apk agar penumpang bisa melihat rating sendiri, soal penumpang nggak akan pernah tau berapa rating yg diberi oleh pengemudi.",2,2,5.24.2,22/07/2025 23:39,"Hai Kak Arif, mohon maaf atas ketidakmanan. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depan. Apabila ada pertaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Melisa",23/07/2025 0:19,5.24.2
802a61c7-9a7b-4c99-92d8-03c24b7159ef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hari ini aplikasi tidak dapat terbuka, mau order tidak bisa, padahal internet tidak ada masalah. IT gak berguna. perusahaan sebesar gojek ambil tenaga ahli yang tidak ada keahlian.",1,5,5.24.2,23/07/2025 1:12,"Hai Kak @Pokki Kucing, mohon maaf atas kendala yang kamu alami. Sebelum login, pastikan kamu udah pakai Gojek versi terbaru & tidak ada kendala pada akun kamu, ya. Untuk info lebih lanjut, silakan ke halaman bantuan login di aplikasi dengan cara klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun Gojek"" > pilih ""Saya mendapatkan notifikasi eror"". ^Miko",23/07/2025 23:39,5.24.2
dbf222d0-d39c-4b79-b950-a82c35e03f6f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,makin kesini pelayanan makin parah pesan gojek pake fitur cepat 30 menit sama bae lama lebih baik di hapus fitur kaya gtu g guna kta pengen cepat2 g bisa buang2 waktu mempet kerja,1,4,5.24.2,23/07/2025 1:44,"Hai Kak Andre, mohon maaf atas ketidakmanan. Agar dapat dibantu lebih lanjut, silakan laporkan melalui menu Bantuan (pada menu Profil Saya) di aplikasi Gojek dengan mengetik ""Driver menjemput terlalu lama"" pada kolom pencarian. Semoga informasi ini membantu kamu. ^Melisa",23/07/2025 4:28,5.24.2
9f8e0a7a-e8ae-4e7f-93c8-20d22cc3a1d0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,yah malah masuk minta verifikasi wajah kenapa bukan pas daftar ya padahal pada saat saya daftar gak pake verifikasi wajah jadi gak bisa masuk dah di akun saya sama juga gopay saya ngikut ya ampun,1,5,5.24.2,23/07/2025 4:24,"Mohon maaf atas kendala, Kak @Yas Ndr. Sebelum login, pastikan fitur Face ID/Sidik Jari sudah aktif dan pola atau kata sandi yang dimasukkan sudah benar. Untuk info lebih lanjut, kunjungi halaman bantuan login > klik ikon ""?"" > pilih ""Tidak bisa masuk ke akun Gojek"" > pilih artikel ""Saya tidak bisa masuk dengan Face ID/Sidik Jari"". ^Melisa",23/07/2025 4:43,5.24.2
cb48fb06-84fa-4c20-b477-d04768c1f008,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,untuk berkendara sih oke2 jah engga ada masalah. tapi masalah klo pesen makanan seperti mengambil untung yang berlebihan. pake istilah expres atau yang ekonomis. padahal hanya permainan waktu pemesanan,1,45,5.24.2,23/07/2025 16:32,"Mohon maaf atas ketidakmanan, Kak Fakhry. Fokus GoFood secara keseluruhan adalah untuk terus memberikan pengalaman kuliner terbaik bagi pelanggan. Biaya Pemesanan dan Biaya Jasa GoFood digunakan untuk meningkatkan layanan kepada pengguna aplikasi, termasuk pengembangan layanan melalui inovasi dan teknologi. ^Miko",23/07/2025 23:49,5.24.2
92411ca9-7ca5-40ee-bae8-e0e86fa1c8bd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kecewa sudah 5 tahun pakai gojek, bahkan berlangganan Plus, Bahkan untuk antar anak kesekokah saja saya mesti batal booking samlai 6-8 kali, karena tidak ada respon, dan kalaupun respin kenderaan tidak bergerak, anak korban telat sekolah, kecewa kecewa",1,3,5.24.2,24/07/2025 0:05,"Hai Kak Arie, mohon maaf atas ketidakmanan. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depan. Kemudian terkait keluhan, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik ""Driver sulit untuk dihubungi"" pada kolom pencarian ya. ^Miko",24/07/2025 1:06,5.24.2
dc315bad-993d-4fb1-af49-42c1834fe345,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi sudah bagus, cuma kalau bisa ada pilihan driver aman dalam mengemudi, karena pengalaman dalam beberapa kali naik gocar ada yang mobil laju kencang, kan itu membahayakan penumpang, soal yang dibawa kan orang, penumpang juga punya hak untuk selamat sampai tujuan, Terima kasih gojek, semoga masukan bisa di dengar.",5,560,5.24.2,24/07/2025 1:21,,,5.24.2
5ffc182e-c8da-4ba1-8af7-16f84e4ce7c1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi rusak...makin kesini makin kacau, 2 kali transaksi gagal mana saldo terpotong dan ga ada solusi saldo tidak kembali sampe sekarang",1,2,5.24.2,24/07/2025 1:24,"Hai Kak Yayat. Pastikan internetmu stabil dan aplikasi Gojek sudah versi terbaru. Lalu, tutup dan buka lagi aplikasimu. Jika masih berkendala, laporkan di halaman Bantuan > ketik ""Saldo hilang setelah membatalkan pesanan"" di kolom pencarian > pilih artikel > klik tombol yang ada di bawah ""Masih memerlukan bantuan?"". Kami siap membantu.^Melisa",24/07/2025 3:46,5.24.2
47695bea-46d0-4eaf-8f9f-8f47c1b90530,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sudah 2 kali masih cek promo dan promo belum terpasang tiba tiba pesan makanan sudah tersubmit komplen promo belum terpasang tidak ada jawaban payah,1,3,5.24.2,24/07/2025 1:29,"Hai Kak Juli, mohon maaf atas ketidakmanan. Jika kamu masih mengalami kendala, melalui email ke customerservice@gojek.com dengan melampirkan kode psr-25-205-0348-48157 pada subject email dan cantumkan nomor laporan kamu sebelum pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Melisa",24/07/2025 3:48,5.24.2
d04456d3-5ce8-487d-a5e7-46c5fcdcc120,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sayang pemilihan rute terlalu susah untuk driver, terkadang Gocar diarahkan di jalur motor. Tidak ada layanan hubungi Customer service di menu Bantuan & laporan padahal masalah tidak ada di FAQ-...",2,2,5.24.2,24/07/2025 1:46,"Hai Kak Agung, mohon maaf untuk kendala. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depan. Jika Anda memiliki pertaan atau kendala lain, silakan kunjungi menu Bantuan di aplikasi Gojek Driver App Anda. ^Miko",24/07/2025 7:27,5.24.2
8c91b7cb-6f49-44ba-96c6-763bd73dbde1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi yang bagus sangat mudah digunakan, sangat membantu,terus berkembang agar jadi nomor satu..",5,12,5.24.2,24/07/2025 4:25,,,5.24.2
1420ed10-97bb-4d7c-8bc1-defd7b291e58,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"the best, sejauh ini pke gojek blm pernah kecewa atau driver arogan, sejauh ini selalu top, g kaya apk M aduh parah bgt deh poko, lancar jaya gojeek",5,1,5.24.2,24/07/2025 6:47,,,5.24.2
78ae2b00-0da0-40f8-a2c0-ea2a0c9b359a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Semua bagus, cuman mohon tolong kembalikan lagi fungsi chat si gosend.",4,1,5.24.2,24/07/2025 7:28,,,5.24.2
